business_id,enterprise_category,business_type,industry_sector,years_in_operation,annual_turnover,monthly_revenue,employee_count,gst_registered,udyam_registered,itf_filing_years,existing_loans,existing_emi,bank_account_years,credit_history_length,past_defaults,delayed_payments,land_owned,property_value,machinery_value,inventory_value,loan_amount_requested,loan_tenure_months,proposed_emi,emi_to_revenue_ratio,total_asset_value,loan_to_turnover_ratio,risk_score,risk_bucket
MSME07102,Micro,Trading,Food Processing,3,2146582,185717.81818683152,4,0,0,0,1,31176,4,53,0,0,0,0,406149,247676,972647,36,32305.798796540246,0.3418185687098572,653825,0.4531142998497146,83.55534201504742,High
MSME07103,Medium,Manufacturing,Auto Components,5,291081481,19107778.899951156,278,1,1,2,1,581671,7,90,0,0,1,937485,41228410,46933180,36060663,48,949615.5650082062,0.08013943289934763,89099075,0.12388511586554694,266.5681700058013,Low
MSME07104,Small,Services,Textile,1,14963636,1560078.7807915062,29,0,1,0,1,141509,3,31,0,4,0,0,2623632,1757852,5353314,72,104658.31922739377,0.15779159505169396,4381484,0.35775489326257337,107.2026493067496,Medium
MSME07105,Micro,Manufacturing,Hospitality,5,4944201,347420.0383831996,8,1,1,4,0,0,7,81,0,0,0,0,510838,541128,219769,12,19526.20943905047,0.05620346347873385,1051966,0.04444985145223667,183.04688942799424,Low
MSME07106,Micro,Manufacturing,Hospitality,1,1553190,110198.02174140282,7,0,1,0,1,29529,3,32,2,0,1,2571067,109441,195483,791812,36,26299.48908153331,0.5066197033241099,2875991,0.5097972559699715,13.42142791680834,High
MSME07107,Micro,Manufacturing,Food Processing,3,3853835,333211.9721243884,6,1,0,2,0,0,4,49,0,0,1,2453980,573907,166080,466976,84,8243.402550646342,0.02473921479498663,3193967,0.121171767862402,159.04751457532146,Low
MSME07108,Micro,Services,General Manufacturing,0,4201087,355246.1369238566,8,0,1,0,1,90825,1,9,1,1,0,0,511883,360491,317174,72,6200.8127568510645,0.2731227807204771,872374,0.07549807942563437,22.834572562143215,High
MSME07109,Small,Services,Hospitality,0,20257046,1207006.268803423,21,1,1,0,0,0,2,25,1,3,0,0,3414841,2330577,5661453,84,99940.11705219191,0.08279999833908773,5745418,0.27948068045064417,94.72136363879932,High
MSME07110,Micro,Manufacturing,Education Services,1,2639938,241463.37260959367,6,1,1,0,0,0,3,32,1,3,0,0,418728,161918,432477,36,14364.425064932437,0.05948904345073212,580646,0.16382089276339065,59.686287927252245,High
MSME07111,Small,Manufacturing,Hospitality,8,42492580,3919782.379265267,48,1,1,7,1,1111520,9,102,0,0,1,1018616,7582092,3600122,8007604,12,711465.9156158436,0.46507324622382434,12200830,0.18844711241350842,211.56727022734339,Low
MSME07112,Medium,Trading,Retail,5,172851433,14282616.187557936,133,1,1,2,0,0,6,72,1,1,1,838634,34122225,22965295,25423178,36,844413.310519262,0.059121753285988225,57926154,0.14708109478039444,217.54749580889742,Low
MSME07113,Micro,Services,Agriculture,11,2097532,158444.2356937478,7,0,1,10,0,0,12,150,0,1,0,0,296879,207419,995549,60,22145.437648256262,0.13976802343924033,504298,0.474628754173953,148.5609146814371,Medium
MSME07114,Micro,Trading,IT Services,11,3738683,229127.1210546543,5,1,0,1,1,25944,13,164,0,0,0,0,698695,412550,601767,36,19987.275573150007,0.20046197657323114,1111245,0.16095694660392443,161.3921094599402,Low
MSME07115,Micro,Trading,Textile,2,2515586,160468.13774743525,7,1,0,0,0,0,3,39,0,4,1,4511795,287149,214499,397740,48,10474.019704694943,0.06527164739195927,5013443,0.1581102772872802,101.72671299783356,Medium
MSME07116,Medium,Trading,Healthcare,2,205075126,20915059.484539747,227,1,1,0,1,5221005,3,46,0,1,1,4151372,26805793,11189649,11139319,48,293340.993369746,0.2636543299074004,42146814,0.054318235552370205,225.24834048155935,Low
MSME07117,Small,Trading,Education Services,9,11610698,882900.4790841191,16,1,1,5,1,94995,11,134,0,0,0,0,1365495,1085124,5718751,72,111802.68292500262,0.23422536041607447,2450619,0.49254153367868153,195.25749482645438,Low
MSME07118,Micro,Manufacturing,Education Services,2,4060199,352315.7780816462,5,0,1,0,0,0,4,53,0,0,0,0,330257,349226,501973,60,11166.112137733195,0.03169347736434768,679483,0.12363261012575985,125.97909266117713,Medium
MSME07119,Small,Trading,Food Processing,9,13713109,1097180.2705795497,13,1,1,1,1,132698,11,126,1,5,1,1599212,2494684,2237122,3188609,72,62337.91976583867,0.1777610525778205,6331018,0.23252269051460175,121.73851246958273,Medium
MSME07120,Micro,Trading,Education Services,3,654878,59421.86408803686,5,1,0,2,2,13696,4,53,0,0,0,0,113486,42609,177114,60,3939.803107263691,0.2967897991408558,156095,0.27045342796673577,91.57839296634101,High
MSME07121,Medium,Trading,Retail,2,329207962,30861248.477222763,244,1,1,0,1,4806466,4,50,0,2,1,1370639,27242371,43745026,15487646,24,729057.2737847562,0.17936809257312666,72358036,0.04704517444204463,224.12194091167083,Low
MSME07122,Micro,Manufacturing,Hospitality,1,1632557,128140.0988379938,3,1,1,0,1,32372,3,33,0,4,1,4164732,323230,147160,210694,48,5548.381122494586,0.2959290765838797,4635122,0.1290576684305663,87.46653184110068,High
MSME07123,Micro,Trading,IT Services,0,2915111,185593.5089317724,5,0,0,0,2,41154,2,26,1,0,0,0,476954,181406,174015,36,5779.788122083297,0.25288485783916625,658360,0.059694124854936914,24.689618831179924,High
MSME07124,Small,Trading,Education Services,3,28429188,2907892.042695276,42,1,0,1,1,772679,5,70,0,0,1,2123598,1425900,3655071,8852721,24,416728.3160938118,0.4090273292922423,7204569,0.31139549254801085,162.55375135126997,Low
MSME07125,Micro,Trading,Textile,1,2610837,182541.30266798032,8,1,0,0,2,43809,3,40,0,3,1,1586468,158985,304928,724041,24,34083.12390200477,0.4267095871649429,2050381,0.2773214107200105,63.85402164980956,High
MSME07126,Micro,Manufacturing,Auto Components,1,1228620,116411.12745400089,3,0,1,0,2,10027,2,22,1,2,0,0,174513,190546,305380,24,14375.296947540566,0.20962168721527913,365059,0.24855528967459425,12.906396717213724,High
MSME07127,Micro,Manufacturing,Education Services,0,3718182,280649.58359404607,6,0,1,0,0,0,2,18,0,1,0,0,514597,394057,934017,36,31022.73000846981,0.11053902026572596,908654,0.2512026038531734,90.93747780587516,High
MSME07128,Micro,Trading,Education Services,2,817254,62665.553192152256,2,1,1,1,0,0,4,54,0,3,0,0,114416,123977,114713,24,5399.939219147361,0.08617077395917103,238393,0.1403639504976421,97.33348579187616,Medium
MSME07129,Micro,Services,General Manufacturing,4,3414041,270490.32555173204,3,1,0,2,1,58675,5,58,0,1,1,2143383,396297,459729,91572,48,2411.4419781724882,0.22583595865608708,2999409,0.02682217348883625,138.20569688609862,Medium
MSME07130,Medium,Manufacturing,Retail,9,393883316,29501602.967697624,137,1,1,2,0,0,11,138,0,0,1,994561,35092600,57693447,37253908,48,981038.2824681768,0.03325372806156843,93780608,0.09458107639166925,282.5707124751749,Low
MSME07131,Micro,Trading,Textile,8,1489612,89063.78049468272,2,1,1,3,2,7148,10,120,0,1,1,2174415,231851,131521,225137,36,7477.7700683358735,0.16421681167249644,2537787,0.15113801446282657,148.56833687813787,Medium
MSME07132,Micro,Manufacturing,IT Services,9,1644803,121838.93402994971,2,1,1,3,1,14798,11,130,0,1,0,0,287469,69581,588393,48,15494.644431298266,0.24862860687743632,357050,0.3577285547266147,133.54160285803516,Medium
MSME07133,Small,Services,Auto Components,4,42492011,3737641.305314135,35,1,0,0,0,0,6,75,0,0,1,1244570,3521828,6784341,1023003,36,33978.338581476186,0.009090850567486554,11550739,0.024075184391720128,196.3864413114384,Low
MSME07134,Micro,Manufacturing,Auto Components,4,4661817,347837.58168193145,8,0,0,0,1,5500,6,74,0,2,0,0,396046,395157,386321,36,12831.385381210477,0.05270099134363522,791203,0.08286919027495074,102.71747598185561,Medium
MSME07135,Micro,Manufacturing,Retail,11,4682484,321340.67196002114,8,1,1,10,1,93745,13,155,0,1,0,0,737895,471763,341985,12,30384.95299616268,0.38628771216239327,1209658,0.07303495324276602,181.41910601282567,Low
MSME07136,Small,Manufacturing,IT Services,1,43041302,3307783.845199456,11,1,1,0,1,160738,2,23,1,0,1,2888990,5782090,6504719,3037641,12,269890.72328966646,0.13018647633660596,15175799,0.07057502582054791,139.99524443989623,Medium
MSME07137,Small,Manufacturing,Education Services,0,25823658,2232657.706663649,42,1,1,0,0,0,1,17,0,3,0,0,3321931,1360986,1134615,60,25238.88401000481,0.011304412644480242,4682917,0.04393703634086232,138.78047781293182,Medium
MSME07138,Small,Manufacturing,Retail,0,23612357,2131865.205554925,22,0,0,0,2,176404,2,31,0,1,0,0,1658852,1748372,8841199,48,232822.67948692423,0.19195710799192034,3407224,0.3744310235526254,103.51290802542003,Medium
MSME07139,Small,Services,Hospitality,10,46366253,4495593.4884271445,33,1,1,3,2,931197,11,140,0,0,1,2155578,6596964,4484187,1489719,36,49479.988400090835,0.2181418295325444,13236729,0.03212938082359167,226.55231299671254,Low
MSME07140,Micro,Trading,Food Processing,2,2843523,221586.16012203958,4,0,1,1,2,59806,4,43,0,2,0,0,204279,313247,177817,36,5906.068927991756,0.2965531281006022,517526,0.06253404667379163,85.36681583102065,High
MSME07141,Medium,Services,Textile,3,476909522,37322521.183355115,176,1,1,1,0,0,5,70,0,2,1,1086526,83068854,55782110,45001340,36,1494688.448753452,0.04004789605210391,139937490,0.09436033025987683,258.2257551381174,Low
MSME07142,Micro,Manufacturing,Education Services,8,2024347,195974.7542444562,1,1,1,2,1,44696,10,131,0,5,1,2535197,212172,94303,992346,48,26132.27625553178,0.36141530845948433,2841672,0.49020548354605215,113.82435759772633,Medium
MSME07143,Small,Manufacturing,Education Services,2,30262729,2993747.091875564,44,1,1,1,1,413125,4,45,0,2,1,1105340,3432341,3478165,6647476,36,220791.3273374926,0.21174678684709736,8015846,0.21965884173895883,170.79653143376268,Low
MSME07144,Micro,Trading,Textile,10,3734173,219690.74317784805,2,1,0,8,0,0,11,128,0,1,0,0,360419,328177,423075,12,37589.7012700894,0.1711027999011278,688596,0.11329817873997804,165.48954858390928,Low
MSME07145,Medium,Trading,Textile,1,339001102,31986723.03558979,89,1,1,0,1,7639168,2,33,0,3,1,1479227,38553632,45468342,14938917,36,496185.81750646915,0.25433533183298357,85501201,0.044067458518173196,200.13731752732969,Low
MSME07146,Small,Manufacturing,Healthcare,6,11821396,897922.9822149313,35,1,1,0,0,0,8,98,0,0,1,827628,843053,534471,5378313,24,253175.86761352333,0.2819572197484103,2205152,0.4549642867898174,176.91426512887236,Low
MSME07147,Small,Manufacturing,IT Services,5,7988857,724979.8777603072,19,1,1,0,2,143307,6,70,0,2,1,1931382,443086,503616,2621168,36,87060.28602353147,0.3177568000027933,2878084,0.32810300647514407,141.20821360815015,Medium
MSME07148,Micro,Services,Healthcare,1,1107563,83158.7082978786,5,1,0,0,2,24328,3,38,0,0,1,3606667,59111,76683,485838,24,22870.08159800646,0.5675663146298594,3742461,0.4386549568737851,76.1176504053132,High
MSME07149,Micro,Trading,Retail,0,4882619,327681.5728020788,5,0,1,0,1,19319,2,35,0,0,1,3636403,250804,763380,931950,72,18219.801902890365,0.11455878211852938,4650587,0.19087092398567243,100.45001352218526,Medium
MSME07150,Small,Services,Retail,0,40019247,2992778.773511416,19,1,1,0,2,612652,1,12,0,1,1,2524009,7001636,2425764,5671115,48,149342.20912553693,0.25461093745712854,11951409,0.14170968784095314,134.66121668290498,Medium
MSME07151,Small,Services,Food Processing,5,7452859,519149.0657579538,46,1,1,1,0,0,6,78,1,2,1,2224493,967821,429476,1335258,36,44349.67289208803,0.08542762727953258,3621790,0.17916050739722836,136.25156039450283,Medium
MSME07152,Micro,Services,Food Processing,0,2903314,192677.02525513238,1,0,0,0,1,55144,1,16,0,1,1,2843035,453046,290183,334895,60,7449.554307435175,0.3248625736491012,3586264,0.11534921816930584,51.492689221276684,High
MSME07153,Medium,Trading,Auto Components,5,448502968,44023138.99005815,198,1,1,3,0,0,6,78,0,2,1,1451924,62007044,53857073,43013376,36,1428659.596560657,0.032452469981372634,117316041,0.09590432855284918,269.42767546029023,Low
MSME07154,Small,Manufacturing,Education Services,7,21103012,1894583.223793361,27,0,1,2,0,0,9,119,0,5,0,0,3349637,1525574,2857069,60,63553.9219026546,0.0335450673818414,4875211,0.13538678744057958,157.9987376354795,Medium
MSME07155,Micro,Trading,Textile,1,3124802,243504.5921326961,3,1,0,0,1,66954,2,29,0,1,0,0,340955,144579,146930,24,6916.505273764278,0.30336391041656036,485534,0.04702057922389963,81.68474956679627,High
MSME07156,Small,Manufacturing,Retail,6,31644210,2934828.9791154847,30,1,0,4,3,576306,7,93,0,2,0,0,1871531,4941992,3755786,60,83545.38519268646,0.22483469731566988,6813523,0.11868793690852134,174.85793663038083,Low
MSME07157,Micro,Services,Retail,0,2248252,228315.94651210637,5,0,0,0,2,52750,2,31,0,0,0,0,170177,244814,952163,36,31625.436874333813,0.3695556011890735,414991,0.42351257777153095,57.821730535043855,High
MSME07158,Micro,Services,Hospitality,16,1860069,150417.80904696457,3,0,1,10,1,10315,18,180,0,1,0,0,267396,178368,518908,60,11542.821859277003,0.14531405554811924,445764,0.2789724467210625,164.7348246042853,Low
MSME07159,Micro,Services,Retail,1,4628189,402222.5537365018,5,0,0,0,1,83714,3,39,0,3,1,1505030,321490,221507,926738,48,24404.565980513864,0.26880284304331414,2048027,0.2002377171718787,68.32368741011396,High
MSME07160,Micro,Services,Hospitality,3,1688783,101180.81507184885,4,0,0,1,0,0,4,56,0,3,0,0,183841,83554,705815,24,33225.16279726356,0.3283741366747269,267395,0.4179429802408006,59.921654864815004,High
MSME07161,Small,Manufacturing,Agriculture,19,23967160,2275874.0314002098,28,1,1,10,0,0,20,180,0,0,0,0,2077054,2945155,2289237,36,76035.42695304197,0.033409330175564196,5022209,0.09551557214121323,246.6538703448261,Low
MSME07162,Micro,Manufacturing,Agriculture,11,1877200,151909.4258868095,7,0,0,5,1,25363,12,147,0,3,1,2419751,166611,92604,384726,24,18110.388674567723,0.2861796654208972,2678966,0.2049467291711059,116.9982223379593,Medium
MSME07163,Small,Services,Hospitality,5,29981894,3173750.1473946697,48,1,1,2,0,0,7,83,0,1,1,4519064,5492774,1430294,9836746,48,259039.25034967362,0.08161929525621885,11442132,0.32808954631085013,217.61705872169682,Low
MSME07164,Small,Services,Healthcare,2,38685992,3202804.1536499327,36,1,1,0,0,0,3,40,0,1,0,0,7655599,1688574,7847554,60,174564.50440744156,0.05450364619032572,9344173,0.20285259842890935,180.705367053774,Low
MSME07165,Small,Manufacturing,Education Services,6,16858462,1663736.4077672285,47,1,1,3,0,0,7,82,0,1,1,2833657,1383776,2423588,7251503,24,341353.42504742043,0.20517278064830255,6641021,0.43014024648274557,194.33748714943735,Low
MSME07166,Micro,Trading,IT Services,3,2848225,304956.8194206528,5,0,1,1,0,0,4,59,0,2,1,3352466,275102,191983,213138,48,5612.741016290218,0.018405035266806372,3819551,0.07483186897102581,127.95003467347573,Medium
MSME07167,Small,Manufacturing,Hospitality,0,26370977,2242737.724380436,10,1,1,0,1,195039,1,17,0,0,1,2865316,2977116,3158648,9738118,48,256441.99682869343,0.20130797815576792,9001080,0.36927406974720733,139.40147658025649,Medium
MSME07168,Micro,Services,Textile,7,397105,33789.23506521794,7,1,1,4,2,9144,9,106,0,0,0,0,36244,40073,117801,36,3912.678910263681,0.38641534456351173,76317,0.2966495007617633,119.27329657099051,Medium
MSME07169,Micro,Manufacturing,Food Processing,10,1394171,83102.44247933009,2,0,1,1,2,6298,12,151,0,0,0,0,197401,138932,52224,60,1161.6940358963095,0.08976503955045298,336333,0.0374588196139498,133.69794583035176,Medium
MSME07170,Micro,Services,Education Services,2,3974464,293171.32520458347,7,0,1,1,0,0,3,47,0,0,0,0,566992,566119,723225,12,64257.665191893655,0.2191812761601183,1133111,0.18196793328609845,120.8102553192587,Medium
MSME07171,Micro,Manufacturing,Education Services,5,1839411,111473.22685842679,5,1,0,2,2,21875,7,81,0,2,0,0,291454,305178,115224,48,3034.2898538084432,0.22345535834755853,596632,0.06264179131254516,111.41803941634267,Medium
MSME07172,Small,Services,Education Services,0,34662644,3543661.804712616,26,1,1,0,1,246115,2,35,1,2,0,0,1771547,5248468,7930349,48,208836.50548375282,0.12838457238744555,7020015,0.22878661535455863,102.74320281751325,Medium
MSME07173,Micro,Manufacturing,Healthcare,1,1905887,189961.82056691762,6,0,0,0,0,0,2,27,0,4,0,0,195982,125605,388690,36,12910.07008115712,0.06796139372969057,321587,0.20394178668514976,42.56533117745078,High
MSME07174,Small,Manufacturing,Food Processing,4,42126865,3264524.903720494,43,1,1,2,1,56488,5,67,0,4,1,4880719,2273380,5169895,1566797,12,139208.0155548597,0.05994624679745284,12323994,0.03719234744859367,196.3866690272675,Low
MSME07175,Micro,Trading,Food Processing,1,332248,22954.990314379247,1,0,1,0,2,5641,3,38,0,4,0,0,44558,18448,123514,12,10974.069284816695,0.7238107730504613,63006,0.37175242589872626,-11.137347615003705,High
MSME07176,Micro,Services,Hospitality,14,2163742,218287.97072791855,6,1,1,10,0,0,16,180,0,3,0,0,172416,244129,294118,24,13845.155503362157,0.06342610386267791,416545,0.1359302541615405,157.18250129735605,Medium
MSME07177,Medium,Manufacturing,Auto Components,9,398028149,38150604.64797912,173,1,1,0,0,0,10,114,0,0,1,2437483,67366290,55043886,17786031,72,347720.32990897266,0.009114412028785285,124847659,0.04468535967791564,286.69518633984546,Low
MSME07178,Small,Manufacturing,Auto Components,5,30498830,2232046.454789104,46,1,0,1,0,0,6,73,0,0,1,3440942,3586720,2154816,1558152,60,34660.23064912505,0.015528453977630112,9182478,0.05108891062378459,200.25844391589797,Low
MSME07179,Micro,Trading,General Manufacturing,30,357322,28956.437366249236,5,0,0,2,1,5609,20,180,0,0,0,0,29064,50982,182518,48,4806.39897536459,0.3596920036683957,80046,0.5107941856364847,112.20096986871593,Medium
MSME07180,Micro,Manufacturing,Hospitality,1,1918206,151880.5277696968,1,1,1,0,0,0,3,41,0,1,0,0,112452,183608,183283,24,8627.767209496618,0.056806276197428576,296060,0.09554917459334399,106.7946131652922,Medium
MSME07181,Micro,Trading,Hospitality,12,3962638,385764.8978269037,1,1,1,10,1,47045,13,161,0,4,0,0,427965,627222,923275,36,30665.94189246016,0.20144637920718694,1055187,0.23299504017273343,149.60027251199116,Medium
MSME07182,Micro,Services,Healthcare,1,3445418,236213.68067358452,1,1,0,0,1,11137,2,32,0,2,0,0,362034,272158,777915,24,36619.16014456094,0.202173557468729,634192,0.22578247399880072,78.58521574911923,High
MSME07183,Small,Manufacturing,Education Services,4,6240316,392833.7215564273,44,1,0,3,0,0,5,62,0,4,0,0,810693,654348,2008049,60,44667.94092921931,0.11370699224150778,1465041,0.3217864287641844,127.82526196355283,Medium
MSME07184,Small,Services,Agriculture,2,39911427,3981128.942458407,38,1,0,0,3,515897,4,46,0,1,1,715638,3368670,5771212,5880060,60,130798.68705408345,0.16244027671576472,9855520,0.14732773147900724,157.55503766390203,Medium
MSME07185,Micro,Trading,Healthcare,2,1699061,113014.73534606407,3,0,1,1,1,13912,4,45,0,2,0,0,168753,181194,348405,24,16400.63308994653,0.2682184141486132,349947,0.20505738169494797,71.46167152145038,High
MSME07186,Medium,Manufacturing,Agriculture,7,147440130,15087292.123037096,142,1,1,1,0,0,9,111,0,3,1,594498,17741149,9484475,14924473,48,393018.6158902491,0.026049645800265305,27820122,0.10122395442814652,240.32006542669578,Low
MSME07187,Micro,Services,Textile,2,4391897,421753.76760893787,8,1,0,1,2,67314,3,42,0,0,0,0,405021,241119,475178,24,22368.278384106456,0.21264132124425364,646140,0.10819424954638053,118.70230154843748,Medium
MSME07188,Micro,Services,Auto Components,3,4824757,358513.04679738503,4,0,1,1,1,64528,5,59,0,0,0,0,746271,337200,991318,48,26105.20507270776,0.25280308731394496,1083471,0.20546485553572957,119.8034017029331,Medium
MSME07189,Micro,Trading,Retail,1,3274664,236604.40149382962,8,1,1,0,1,45087,2,30,0,0,1,2725067,448480,163783,608488,36,20210.50894940218,0.2759775749611533,3337330,0.18581692656101512,123.29871053033776,Medium
MSME07190,Small,Services,Agriculture,7,7293598,569410.3478656135,38,1,1,4,1,114764,8,97,0,0,1,955534,1394023,760265,1701868,24,80112.836025663,0.3422432289053796,3109822,0.23333723629956024,183.98590024955584,Low
MSME07191,Micro,Manufacturing,Healthcare,4,659460,42092.77332685159,8,0,0,3,1,10691,5,65,0,1,1,3607102,56273,51828,236611,36,7858.871059128529,0.4406901611136013,3715203,0.35879507475813543,92.4699458261926,High
MSME07192,Micro,Manufacturing,Textile,1,540760,58037.883017121196,1,1,1,0,0,0,2,29,0,1,0,0,71746,52423,72126,36,2395.6153095617033,0.041276752097504935,124169,0.13337894814705228,89.71993981476511,High
MSME07193,Micro,Manufacturing,General Manufacturing,1,4252890,275499.0639436006,1,0,1,0,0,0,2,35,2,3,0,0,672615,473049,114049,48,3003.347597175928,0.010901480223507275,1145664,0.026816823383628546,17.486758765992032,High
MSME07194,Micro,Manufacturing,General Manufacturing,1,310174,19335.511748114866,5,1,0,0,0,0,3,40,0,0,0,0,37761,33899,150165,36,4987.626833046796,0.25795163314118486,71660,0.4841314874876682,63.92887255219173,High
MSME07195,Small,Manufacturing,Hospitality,6,20961989,1871065.0011235254,41,1,1,5,1,452722,7,85,0,0,1,2519663,4043444,2475818,9605674,36,319045.83219724934,0.4124751581232202,9038925,0.45824248834402115,199.48868660497126,Low
MSME07196,Micro,Services,Agriculture,4,1787714,156187.7574917816,4,1,1,1,2,38254,5,65,0,0,1,3561088,203382,244781,69065,36,2293.9463072245658,0.2596102726512233,4009251,0.03863313706778601,145.68087475815707,Medium
MSME07197,Micro,Manufacturing,Auto Components,8,963820,88589.9504387537,5,0,1,1,2,5561,9,102,0,1,0,0,81669,128422,563987,60,12545.579316464691,0.2043863804730605,210091,0.5851580170571269,100.0720719346731,Medium
MSME07198,Small,Manufacturing,Education Services,4,43941434,3437686.146371674,41,1,1,0,1,967028,6,73,0,2,0,0,5320159,2145359,9086424,48,239280.3942807187,0.35090707613140426,7465518,0.2067848764334819,169.989561620556,Low
MSME07199,Medium,Services,Auto Components,1,99206898,6927781.0667356495,274,1,1,0,0,0,2,20,1,1,0,0,11874104,9111603,24703075,24,1162859.514841724,0.16785454153932436,20985707,0.24900561854075914,157.22348875531006,Medium
MSME07200,Medium,Manufacturing,Hospitality,16,374490757,32579865.37923638,227,1,0,4,0,0,18,180,0,0,0,0,65590186,37635776,12259320,36,407184.85257488256,0.012498052027998476,103225962,0.03273597484276494,304.81495053481416,Low
MSME07201,Micro,Manufacturing,Retail,10,2515537,266986.0560303538,1,1,0,0,0,0,12,147,1,2,0,0,430119,211816,486802,72,9517.072810698897,0.0356463290712714,641935,0.1935181235656641,92.24213806861906,High
MSME07202,Micro,Manufacturing,Agriculture,1,3572942,249664.9189908857,1,1,0,0,0,0,3,33,0,2,1,3604833,540166,482023,402076,48,10588.203215127782,0.042409655541210886,4627022,0.11253359276473002,108.362173280018,Medium
MSME07203,Micro,Manufacturing,Retail,12,2554391,220735.52179152213,4,0,0,6,0,0,13,151,0,0,0,0,212283,127427,503471,24,23700.128133719285,0.10736889079458323,339710,0.19710020901263745,132.41224196335233,Medium
MSME07204,Micro,Trading,Education Services,6,3565910,372183.377047163,3,1,0,4,0,0,8,106,0,0,1,3892783,669468,332734,217250,12,19302.399340369728,0.05186260464804082,4894985,0.060924139981098795,177.11446192302668,Low
MSME07205,Medium,Services,Hospitality,2,306016905,23467817.961412642,52,1,1,1,0,0,3,31,2,0,0,0,18852717,33247174,31251307,72,610969.0678109459,0.02603433641830451,52099891,0.10212281246357942,178.98483355347446,Low
MSME07206,Micro,Manufacturing,Auto Components,3,4911938,355567.5628114649,8,0,1,0,0,0,5,69,0,0,1,544460,502336,436817,659190,48,17359.000978372456,0.04882054156210206,1483613,0.13420161247963636,134.88325156016447,Medium
MSME07207,Micro,Manufacturing,Auto Components,2,752941,66616.83912243035,4,1,0,1,1,9129,4,42,0,0,1,773768,90119,49840,362383,60,8061.009685397756,0.25804301002341856,913727,0.4812900346773519,92.40787628033777,High
MSME07208,Micro,Manufacturing,Textile,7,4571918,294287.8291260853,7,0,0,2,1,23815,9,110,0,0,0,0,558845,286807,565356,24,26613.26996225602,0.17135696746959395,845652,0.12365838582406771,137.34170981512614,Medium
MSME07209,Micro,Services,Hospitality,0,2668383,283175.5112123569,1,1,0,0,1,59711,1,9,0,1,0,0,530156,152236,820303,36,27245.797982411255,0.30707739384003885,682392,0.3074157645285553,48.04029265856081,High
MSME07210,Small,Services,General Manufacturing,0,36800858,3266832.0207024347,34,1,1,0,0,0,1,12,0,0,1,3540505,5881666,3212105,1306824,84,23069.014884803186,0.007061585884615788,12634276,0.03551069379958478,171.27386155375515,Low
MSME07211,Micro,Services,General Manufacturing,3,2566265,194938.5998275468,2,0,0,1,2,16532,5,67,0,5,0,0,424087,383802,523985,24,24665.79334290734,0.21133727942723057,807889,0.2041819531498111,48.55993147102146,High
MSME07212,Micro,Manufacturing,Auto Components,1,3712293,260157.16220157704,3,0,0,0,1,56346,2,20,0,2,0,0,473754,449262,686676,60,15274.728358477603,0.27529793049858015,923016,0.18497354599973656,55.88973747850312,High
MSME07213,Micro,Manufacturing,Auto Components,4,1106568,93942.91957255697,6,0,0,0,1,8269,5,69,0,0,1,2874024,122291,161827,274365,48,7225.082758280859,0.16493081999984022,3158142,0.24794228642071703,104.56581237080226,Medium
MSME07214,Micro,Services,Agriculture,19,709336,67792.98910499383,2,0,0,3,3,18695,20,180,0,0,0,0,139033,31166,187082,24,8806.5993304728,0.4056702572574271,170199,0.2637424295397386,97.53795866849298,Medium
MSME07215,Micro,Trading,Agriculture,5,2869183,305490.6632598411,1,0,0,2,1,75740,6,77,0,4,1,2533523,155255,394282,677694,48,17846.282269204847,0.30634743880733006,3083060,0.23619755170722814,82.00454203255114,High
MSME07216,Small,Trading,Food Processing,15,47841945,2970381.5167624005,18,0,0,2,0,0,17,180,0,0,0,0,6631850,2558916,7110811,48,187254.9266615416,0.06304069884788474,9190766,0.14863131087166292,220.40225787973017,Low
MSME07217,Micro,Manufacturing,Healthcare,6,408156,33611.68834257294,3,0,0,3,0,0,7,82,0,1,1,4240924,30156,56868,91710,36,3046.0843529365807,0.09062574667153439,4327948,0.22469349954429188,107.88745938929611,Medium
MSME07218,Small,Services,Hospitality,0,42469420,3541292.3723296663,10,0,0,0,2,666850,1,20,0,1,1,1356796,3586152,3085264,2492691,12,221472.57589940418,0.25084700230922036,8028212,0.058693784845660714,96.92307228800023,Medium
MSME07219,Medium,Services,Agriculture,11,297810522,31932944.6772857,192,1,1,8,2,1222538,13,167,0,2,0,0,55946257,14849709,37744282,36,1253650.2760116216,0.07754337412462199,70795966,0.12673924932712755,272.51233184716466,Low
MSME07220,Medium,Trading,Auto Components,1,410614856,29558710.120219868,58,1,1,0,1,8691760,2,18,0,1,1,2963925,80480362,33783808,32179102,24,1514782.0641666006,0.34529727524154497,117228095,0.07836809002351341,209.6003168286567,Low
MSME07221,Medium,Manufacturing,Education Services,10,292395041,18347897.949873324,216,1,1,8,1,5057150,11,136,0,2,1,3998466,56337859,44585831,12795243,36,424985.16513271525,0.2987881870778862,104922156,0.043760123141076114,272.2674010293669,Low
MSME07222,Micro,Services,Auto Components,6,250183,20376.380891242552,3,0,1,4,2,5018,8,98,0,2,1,2317418,15178,18320,106668,48,2808.9775578528693,0.384120104528316,2350916,0.4263599045498695,99.09248904288562,Medium
MSME07223,Micro,Manufacturing,Hospitality,9,4683536,392174.8277379497,8,0,0,7,0,0,10,116,0,0,0,0,844130,272344,882229,60,19624.696836603198,0.050040684532961344,1116474,0.18836814748514796,153.5692423698243,Medium
